country,country_iso3,category,variable,source,raw_value,normalized_score,weight,primary
Gambia,GMB,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.58823529411765,30.5882,0.25,True
Georgia,GEO,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.9895843,2.9364,0.15,False
Georgia,GEO,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,120.0,55.5099,0.6,True
Georgia,GEO,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,43.01587301587302,43.0159,0.25,True
Germany,DEU,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,18.81322,33.3961,0.15,False
Germany,DEU,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,185.0,100.0,0.6,True
Germany,DEU,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.9908256880734,68.9908,0.25,True
Ghana,GHA,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.5332052,2.1101,0.15,False
Ghana,GHA,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,67.0,19.2334,0.6,True
Ghana,GHA,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,31.242603550295854,31.2426,0.25,True
Gibraltar,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,33.21362,59.4685,0.15,False
Greece,GRC,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,12.860489,22.6185,0.15,False
Greece,GRC,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,184.0,99.3155,0.6,True
Greece,GRC,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.42105263157895,68.4211,0.25,True
Greenland,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,10.390685,18.1468,0.15,False
Grenada,GRD,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,6.410473,10.9405,0.15,False
Grenada,GRD,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,147.0,73.9904,0.6,True
Grenada,GRD,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,47.368421052631575,47.3684,0.25,True
Guadeloupe,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,22.544342,40.1514,0.15,False
Guam,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,47.677788,85.6563,0.15,False
Guatemala,GTM,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.47060192,0.1862,0.15,False
Guatemala,GTM,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,132.0,63.7235,0.6,True
Guatemala,GTM,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,41.98347107438016,41.9835,0.25,True
Guinea,GIN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.9246853,1.0083,0.15,False
Guinea,GIN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,52.0,8.9665,0.6,True
Guinea,GIN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.11111111111111,30.1111,0.25,True
Guinea-Bissau,GNB,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.9118404,0.9851,0.15,False
Guinea-Bissau,GNB,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,50.0,7.5975,0.6,True
Guinea-Bissau,GNB,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,28.28729281767956,28.2873,0.25,True
Guyana,GUY,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.9627035,6.5088,0.15,False
Guyana,GUY,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,88.0,33.6071,0.6,True
Guyana,GUY,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,33.03225806451613,33.0323,0.25,True
Haiti,HTI,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.16561233,0.0,0.15,False
Haiti,HTI,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,49.0,6.9131,0.6,True
Haiti,HTI,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.82608695652174,27.8261,0.25,True
High-income countries,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,14.68792,25.9271,0.15,False
Honduras,HND,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.3957249,0.0506,0.15,False
Honduras,HND,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,129.0,61.6701,0.6,True
Honduras,HND,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,40.166666666666664,40.1667,0.25,True
Hong Kong,HKG,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,39.515762,70.8787,0.15,False
Hong Kong,HKG,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,46.666666666666664,46.6667,0.25,True
Hong Kong (SAR China),,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,174.0,92.4709,0.6,True
Hungary,HUN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,6.051199,10.29,0.15,False
Hungary,HUN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,183.0,98.6311,0.6,True
Hungary,HUN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.52173913043478,68.5217,0.25,True
Iceland,ISL,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,19.171867,34.0454,0.15,False
Iceland,ISL,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,179.0,95.8932,0.6,True
Iceland,ISL,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,66.44628099173553,66.4463,0.25,True
India,IND,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.35352814,0.0,0.15,False
India,IND,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,56.0,11.7043,0.6,True
India,IND,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,29.88505747126437,29.8851,0.25,True
Indonesia,IDN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.12997232,0.0,0.15,False
Indonesia,IDN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,70.0,21.2868,0.6,True
Indonesia,IDN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,29.548387096774192,29.5484,0.25,True
Iran,IRN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.330321,5.3638,0.15,False
Iran,IRN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,40.0,0.7529,0.6,True
Iran,IRN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,25.268817204301076,25.2688,0.25,True
Iraq,IRQ,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.90935665,0.9806,0.15,False
Iraq,IRQ,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,29.0,0.0,0.6,True
Iraq,IRQ,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,23.052631578947366,23.0526,0.25,True
Ireland,IRL,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,17.644634,31.2803,0.15,False
Ireland,IRL,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,185.0,100.0,0.6,True
Ireland,IRL,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,70.0,70.0,0.25,True
Isle of Man,,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,50.616238,90.9765,0.15,False
Israel,ISR,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,22.570225,40.1983,0.15,False
Israel,ISR,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,166.0,86.9952,0.6,True
Israel,ISR,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,47.1578947368421,47.1579,0.25,True
Italy,ITA,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,10.563686,18.46,0.15,False
Italy,ITA,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,185.0,100.0,0.6,True
Italy,ITA,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,68.9908256880734,68.9908,0.25,True
Ivory Coast,CIV,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,9.723369,16.9386,0.15,False
Ivory Coast,CIV,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,55.0,11.0198,0.6,True
Ivory Coast,CIV,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.391061452513966,30.3911,0.25,True
Jamaica,JAM,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,0.79796404,0.7789,0.15,False
Jamaica,JAM,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,85.0,31.5537,0.6,True
Jamaica,JAM,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,32.244897959183675,32.2449,0.25,True
Japan,JPN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.1909184,3.3009,0.15,False
Japan,JPN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,187.0,100.0,0.6,True
Japan,JPN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,54.45783132530121,54.4578,0.25,True
Jordan,JOR,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,33.8885,60.6904,0.15,False
Jordan,JOR,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,49.0,6.9131,0.6,True
Jordan,JOR,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,26.444444444444443,26.4444,0.25,True
Kazakhstan,KAZ,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,19.876078,35.3204,0.15,False
Kazakhstan,KAZ,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,78.0,26.7625,0.6,True
Kazakhstan,KAZ,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,31.272727272727273,31.2727,0.25,True
Kenya,KEN,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,1.9529879,2.8701,0.15,False
Kenya,KEN,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,69.0,20.6023,0.6,True
Kenya,KEN,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,27.975460122699385,27.9755,0.25,True
Kiribati,KIR,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,2.617082,4.0725,0.15,False
Kiribati,KIR,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,122.0,56.8789,0.6,True
Kiribati,KIR,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,40.32258064516129,40.3226,0.25,True
Kosovo,XKX,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,81.0,28.8159,0.6,True
Kosovo,XKX,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,30.78947368421052,30.7895,0.25,True
Kuwait,KWT,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,72.82784,100.0,0.15,False
Kuwait,KWT,migracion_y_movilidad,henley_visa_free_destinations,henley-passport-index/henley-passport-index-count-2026-03-17.csv,96.0,39.0828,0.6,True
Kuwait,KWT,migracion_y_movilidad,passport_index_requirement_score,2024-passport-index-dataset/passport-index-tidy.csv,36.026490066225165,36.0265,0.25,True
Kyrgyzstan,KGZ,migracion_y_movilidad,foreign_born_population_share,move-very-far/share-of-the-population-that-was-born-in-another-country.csv,3.0503552,4.8569,0.15,False
